seed,config,fold,did,name,domain,true_best,predicted,hit_best,oracle_accuracy,chosen_accuracy,regret,zero_regret,within_1pp
5,real_domain_rank,2,1222,letter-challenge-unlabeled.arff,image,KNN,DecisionTree,0,0.9707,0.9324,0.0383,0.0,0.0
5,real_domain_rank,2,1040,sylva_prior,education,LogisticRegression,LogisticRegression,1,0.9947898575894408,0.9947898575894408,0.0,1.0,1.0
5,real_domain_rank,2,46689,sst5,text,LogisticRegression,LogisticRegression,1,0.2625052720371151,0.2625052720371151,0.0,1.0,1.0
5,real_domain_rank,2,4534,PhishingWebsites,biology,DecisionTree,DecisionTree,1,0.9626413387607416,0.9626413387607416,0.0,1.0,1.0
5,real_domain_rank,2,1053,jm1,biology,LogisticRegression,LogisticRegression,1,0.8130454754248968,0.8130454754248968,0.0,1.0,1.0
5,real_domain_rank,2,46868,Phishing_Legitimate_full,finance,MLP,LogisticRegression,0,0.9774,0.9442,0.03320000000000001,0.0,0.0
5,real_domain_rank,2,46298,electrical_grid_stability_simulated_classification,sensor_signal,MLP,DecisionTree,0,0.9609,0.8432999999999999,0.11760000000000004,0.0,0.0
5,real_domain_rank,2,42140,SVHN_small,image,DecisionTree,LogisticRegression,0,0.3302098061747091,0.1873686079635534,0.14284119821115568,0.0,0.0
5,real_domain_rank,2,373,UNIX_user_data,biology,DecisionTree,DecisionTree,1,0.4856043956043955,0.4856043956043955,0.0,1.0,1.0
5,real_domain_rank,2,725,bank8FM,finance,SVM,SVM,1,0.945678631584672,0.945678631584672,0.0,1.0,1.0
5,real_domain_rank,2,43922,mushroom,biology,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
5,real_domain_rank,2,182,satimage,image,MLP,LogisticRegression,0,0.908398133748056,0.8567651632970451,0.051632970451010896,0.0,0.0
5,real_domain_rank,2,46880,air-quality-and-pollution-assessment,health,MLP,LogisticRegression,0,0.9454,0.9412,0.0041999999999999815,0.0,1.0
5,real_domain_rank,2,43892,national-longitudinal-survey-binary,social,DecisionTree,LogisticRegression,0,1.0,0.9955181026053056,0.004481897394694401,0.0,1.0
5,real_domain_rank,2,1037,ada_prior,education,MLP,LogisticRegression,0,0.8388844853096596,0.8187215368651641,0.02016294844449551,0.0,0.0
5,real_domain_rank,2,46578,tiniest-imagenet-200,biology,DecisionTree,LogisticRegression,0,0.005,0.005,0.0,1.0,1.0
5,real_domain_rank,2,41946,Sick_numeric,text,DecisionTree,LogisticRegression,0,0.9790598485780034,0.9551959527113671,0.023863895866636287,0.0,0.0
5,real_domain_rank,2,40708,allrep,other,DecisionTree,LogisticRegression,0,0.981973053208495,0.9668607163560348,0.015112336852460273,0.0,0.0
5,real_domain_rank,2,40713,dis,other,DecisionTree,LogisticRegression,0,0.9854192211077344,0.9846238164667028,0.0007954046410315607,0.0,1.0
5,real_domain_rank,2,46764,football-player-position,other,MLP,LogisticRegression,0,0.8363287012026681,0.8341122515833153,0.002216449619352856,0.0,1.0
5,real_domain_rank,2,1038,gina_agnostic,image,MLP,MLP,1,0.9207101895862704,0.9207101895862704,0.0,1.0,1.0
5,real_domain_rank,2,40978,Internet-Advertisements,image,DecisionTree,LogisticRegression,0,0.9673664122137404,0.9655371439210576,0.0018292682926828174,0.0,1.0
5,real_domain_rank,2,953,splice,other,DecisionTree,MLP,0,0.9275862068965518,0.8789968652037619,0.048589341692789945,0.0,0.0
5,real_domain_rank,2,737,space_ga,other,LogisticRegression,DecisionTree,0,0.8374631726651858,0.7827433193014068,0.054719853363778936,0.0,0.0
5,real_domain_rank,2,45059,sick,health,MLP,LogisticRegression,0,0.9323214378473844,0.9310321541738092,0.00128928367357517,0.0,1.0
5,real_domain_rank,2,46956,seismic-bumps,sensor_signal,SVM,LogisticRegression,0,0.9342104868576911,0.9318894036855442,0.002321083172146965,0.0,1.0
5,real_domain_rank,2,45968,BraidFlowSessionLevel,text,DecisionTree,LogisticRegression,0,1.0,0.9995771670190274,0.00042283298097256505,0.0,1.0
5,real_domain_rank,2,36,segment,image,MLP,LogisticRegression,0,0.971861471861472,0.932034632034632,0.03982683982683999,0.0,0.0
5,real_domain_rank,2,1067,kc1,education,MLP,LogisticRegression,0,0.8567932365953327,0.8553815672456688,0.0014116693496638577,0.0,1.0
5,real_domain_rank,2,44415,MiniBooNE_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,LogisticRegression,0,0.9075,0.8399999999999999,0.06750000000000012,0.0,0.0
5,real_domain_rank,2,44433,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,sensor_signal,MLP,MLP,1,0.7625,0.7625,0.0,1.0,1.0
5,real_domain_rank,2,44699,Fashion-MNIST_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,LogisticRegression,0,0.797,0.7675,0.02950000000000008,0.0,0.0
5,real_domain_rank,2,44677,PhishingWebsites_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,SVM,0,0.9365,0.932,0.0044999999999999485,0.0,1.0
5,real_domain_rank,2,44629,kc1_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,LogisticRegression,0,0.8605,0.8590000000000002,0.0014999999999998348,0.0,1.0
5,real_domain_rank,2,44566,philippine_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,LogisticRegression,0,0.6990000000000001,0.6900000000000001,0.009000000000000008,0.0,1.0
5,real_domain_rank,2,44633,segment_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,LogisticRegression,0,0.918,0.8615,0.056499999999999995,0.0,0.0
5,real_domain_rank,2,44638,dna_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,SVM,1,0.8790000000000001,0.8790000000000001,0.0,1.0,1.0
5,real_domain_rank,2,44544,gina_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,MLP,1,0.8495000000000001,0.8495000000000001,0.0,1.0,1.0
5,real_domain_rank,2,45648,MIC,other,LogisticRegression,SVM,0,0.8696232845169016,0.8599171041724233,0.009706180344478343,0.0,1.0
5,real_domain_rank,2,46758,PostPartum_Depression,health,DecisionTree,LogisticRegression,0,0.9807043189368772,0.7298870431893686,0.25081727574750856,0.0,0.0
5,real_domain_rank,2,44480,amazon-commerce-reviews_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,SVM,0,0.1953333333333333,0.176,0.019333333333333313,0.0,0.0
5,real_domain_rank,2,46927,Fitness_Club,other,LogisticRegression,LogisticRegression,1,0.7773333333333333,0.7773333333333333,0.0,1.0,1.0
5,real_domain_rank,2,983,cmc,other,SVM,DecisionTree,0,0.7060071486221607,0.6537368845843423,0.052270264037818426,0.0,0.0
5,real_domain_rank,2,44614,cmc_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,KNN,0,0.555996771589992,0.4888112533148853,0.06718551827510666,0.0,0.0
5,real_domain_rank,2,934,socmob,other,MLP,LogisticRegression,0,0.9325085833706525,0.923858038513211,0.008650544857441433,0.0,1.0
5,real_domain_rank,2,1068,pc1,education,SVM,SVM,1,0.9323712853124618,0.9323712853124618,0.0,1.0,1.0
5,real_domain_rank,2,44604,cnae-9_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.4592592592592592,0.4564814814814815,0.0027777777777777124,0.0,1.0
5,real_domain_rank,2,45077,qsar,biology,MLP,MLP,1,0.872037914691943,0.872037914691943,0.0,1.0,1.0
5,real_domain_rank,2,679,rmftsa_sleepdata,health,KNN,LogisticRegression,0,0.4951315160210425,0.4589765662362506,0.03615494978479189,0.0,0.0
5,real_domain_rank,2,46502,Credit_Approval_Classification,finance,LogisticRegression,SVM,0,0.734,0.7310000000000001,0.0029999999999998916,0.0,1.0
5,real_domain_rank,2,44098,credit-g_reproduced_1,finance,SVM,SVM,1,0.728,0.728,0.0,1.0,1.0
5,real_domain_rank,2,44097,credit-g_copy,finance,SVM,SVM,1,0.728,0.728,0.0,1.0,1.0
5,real_domain_rank,2,469,analcatdata_dmft,other,SVM,DecisionTree,0,0.2220990566037735,0.170691823899371,0.051407232704402506,0.0,0.0
5,real_domain_rank,2,839,kdd_el_nino-small,other,DecisionTree,MLP,0,0.9232810713702436,0.8209374489629268,0.10234362240731687,0.0,0.0
5,real_domain_rank,2,45712,doa_bwin_balanced,other,MLP,LogisticRegression,0,0.6666666666666667,0.622864848666467,0.04380181800019978,0.0,0.0
5,real_domain_rank,2,377,synthetic_control,biology,LogisticRegression,LogisticRegression,1,0.9883333333333332,0.9883333333333332,0.0,1.0,1.0
5,real_domain_rank,2,954,spectrometer,other,LogisticRegression,MLP,0,0.9774113912890142,0.943519661435373,0.033891729853641195,0.0,0.0
5,real_domain_rank,2,45717,bwin_amlb,finance,SVM,LogisticRegression,0,0.6735849056603773,0.6622641509433962,0.01132075471698113,0.0,0.0
5,real_domain_rank,2,1063,kc2,education,LogisticRegression,LogisticRegression,1,0.8352930402930403,0.8352930402930403,0.0,1.0,1.0
5,real_domain_rank,2,451,irish,education,DecisionTree,LogisticRegression,0,0.976,0.766,0.20999999999999996,0.0,0.0
5,real_domain_rank,2,47048,Accidents_Prediction_Dataset,other,SVM,SVM,1,0.874,0.874,0.0,1.0,1.0
5,real_domain_rank,2,475,analcatdata_germangss,education,LogisticRegression,MLP,0,0.3575,0.29,0.0675,0.0,0.0
5,real_domain_rank,2,40663,calendarDOW,other,DecisionTree,LogisticRegression,0,0.6115189873417722,0.5690506329113925,0.04246835443037977,0.0,0.0
5,real_domain_rank,2,40700,cars1,other,DecisionTree,DecisionTree,1,0.7984420642648491,0.7984420642648491,0.0,1.0,1.0
5,real_domain_rank,2,42585,penguins,biology,KNN,LogisticRegression,0,0.9913043478260868,0.9855072463768118,0.005797101449275033,0.0,1.0
5,real_domain_rank,2,786,cleveland,health,SVM,LogisticRegression,0,0.8480874316939889,0.831584699453552,0.016502732240436968,0.0,0.0
5,real_domain_rank,2,40710,cleve,other,KNN,LogisticRegression,0,0.8214754098360656,0.7917486338797814,0.029726775956284146,0.0,0.0
5,real_domain_rank,2,798,cholesterol,health,MLP,LogisticRegression,0,0.6338251366120219,0.6236612021857925,0.010163934426229426,0.0,0.0
5,real_domain_rank,2,44149,Heart_disease_prediction_20,health,SVM,LogisticRegression,0,0.8446327683615819,0.8344067796610168,0.010225988700565014,0.0,0.0
5,real_domain_rank,2,46590,heart-statlog-uci,health,MLP,LogisticRegression,0,0.8518518518518519,0.837037037037037,0.014814814814814836,0.0,0.0
5,real_domain_rank,2,42544,Touch2,other,LogisticRegression,LogisticRegression,1,0.7358490566037735,0.7358490566037735,0.0,1.0,1.0
5,real_domain_rank,2,811,rmftsa_ctoarrivals,other,KNN,KNN,1,0.928156748911466,0.928156748911466,0.0,1.0,1.0
5,real_domain_rank,2,41538,conference_attendance,other,SVM,SVM,1,0.8740408163265305,0.8740408163265305,0.0,1.0,1.0
5,real_domain_rank,2,1084,BurkittLymphoma,biology,LogisticRegression,LogisticRegression,1,0.8863636363636364,0.8863636363636364,0.0,1.0,1.0
5,real_domain_rank,2,996,prnn_fglass,other,DecisionTree,MLP,0,0.765891472868217,0.6448504983388704,0.12104097452934659,0.0,0.0
5,real_domain_rank,2,1005,glass,other,KNN,MLP,0,0.7617940199335548,0.6448504983388704,0.11694352159468435,0.0,0.0
5,real_domain_rank,2,481,biomed,health,MLP,LogisticRegression,0,0.9045296167247386,0.8804878048780488,0.024041811846689853,0.0,0.0
5,real_domain_rank,2,40,sonar,biology,SVM,MLP,0,0.8605110336817654,0.851335656213705,0.009175377468060408,0.0,1.0
5,real_domain_rank,3,40985,tamilnadu-electricity,health,LogisticRegression,DecisionTree,0,0.0611388929004269,0.0538651387549257,0.007273754145501202,0.0,1.0
5,real_domain_rank,3,1461,bank-marketing,finance,LogisticRegression,LogisticRegression,1,0.8911105271740711,0.8911105271740711,0.0,1.0,1.0
5,real_domain_rank,3,251,BNG(breast-w),other,LogisticRegression,DecisionTree,0,0.9792461130711668,0.9766295529542666,0.0026165601169002572,0.0,1.0
5,real_domain_rank,3,46371,Customer_Churn_Classification_Nominal,social,LogisticRegression,LogisticRegression,1,0.8343142857142857,0.8343142857142857,0.0,1.0,1.0
5,real_domain_rank,3,46871,Advanced_IoT_Dataset,education,DecisionTree,LogisticRegression,0,1.0,1.0,0.0,1.0,1.0
5,real_domain_rank,3,1537,volcanoes-c1,image,LogisticRegression,LogisticRegression,1,0.9755117711747684,0.9755117711747684,0.0,1.0,1.0
5,real_domain_rank,3,1481,kr-vs-k,other,DecisionTree,DecisionTree,1,0.8401055011964204,0.8401055011964204,0.0,1.0,1.0
5,real_domain_rank,3,46874,student_depression_dataset,education,LogisticRegression,LogisticRegression,1,0.8457042744231421,0.8457042744231421,0.0,1.0,1.0
5,real_domain_rank,3,46541,dataset_china,finance,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
5,real_domain_rank,3,843,house_8L,other,LogisticRegression,DecisionTree,0,0.8545911094336628,0.8394927735176883,0.015098335915974537,0.0,0.0
5,real_domain_rank,3,823,houses,other,DecisionTree,DecisionTree,1,0.9763565891472868,0.9763565891472868,0.0,1.0,1.0
5,real_domain_rank,3,6,letter,image,DecisionTree,DecisionTree,1,0.87645,0.87645,0.0,1.0,1.0
5,real_domain_rank,3,41159,guillermo,biology,LogisticRegression,SVM,0,0.66905,,,,
5,real_domain_rank,3,44162,compass,finance,LogisticRegression,LogisticRegression,1,0.6839709892090486,0.6839709892090486,0.0,1.0,1.0
5,real_domain_rank,3,41526,test_dataset,other,LogisticRegression,DecisionTree,0,0.7990611222061456,0.7461252726499873,0.052935849556158265,0.0,0.0
5,real_domain_rank,3,1046,mozilla4,other,DecisionTree,DecisionTree,1,0.9284014152460598,0.9284014152460598,0.0,1.0,1.0
5,real_domain_rank,3,1471,eeg-eye-state,education,DecisionTree,LogisticRegression,0,0.8301068090787715,0.5951935914552736,0.23491321762349793,0.0,0.0
5,real_domain_rank,3,4154,CreditCardSubset,finance,Perceptron,LogisticRegression,0,0.9990870786516854,0.9990168539325844,7.022471910100858e-05,0.0,1.0
5,real_domain_rank,3,46937,in_vehicle_coupon_recommendation,biology,DecisionTree,DecisionTree,1,0.6843271630344093,0.6843271630344093,0.0,1.0,1.0
5,real_domain_rank,3,46924,E-CommereShippingData,social,LogisticRegression,LogisticRegression,1,0.6390573401132746,0.6390573401132746,0.0,1.0,1.0
5,real_domain_rank,3,1459,artificial-characters,image,DecisionTree,LogisticRegression,0,0.9142679456269462,0.3509494019481347,0.5633185436788115,0.0,0.0
5,real_domain_rank,3,375,JapaneseVowels,sensor_signal,MLP,MLP,1,0.9855438311197624,0.9855438311197624,0.0,1.0,1.0
5,real_domain_rank,3,46281,insurance_company,finance,SVM,SVM,1,0.9403380440809896,0.9403380440809896,0.0,1.0,1.0
5,real_domain_rank,3,41972,Indian_pines,image,LogisticRegression,LogisticRegression,1,0.8964352583528443,0.8964352583528443,0.0,1.0,1.0
5,real_domain_rank,3,1507,twonorm,education,LogisticRegression,MLP,0,0.9772972972972972,0.9701351351351352,0.0071621621621620335,0.0,1.0
5,real_domain_rank,3,1496,ringnorm,education,SVM,DecisionTree,0,0.9777027027027028,0.8767567567567568,0.10094594594594597,0.0,0.0
5,real_domain_rank,3,847,wind,sensor_signal,MLP,KNN,0,0.8609667170165112,0.8430191387282904,0.0179475782882208,0.0,0.0
5,real_domain_rank,3,1475,first-order-theorem-proving,biology,MLP,MLP,1,0.5568805145388763,0.5568805145388763,0.0,1.0,1.0
5,real_domain_rank,3,40499,texture,image,LogisticRegression,MLP,0,0.9945454545454544,0.9943636363636364,0.00018181818181794984,0.0,1.0
5,real_domain_rank,3,1525,wall-robot-navigation,sensor_signal,DecisionTree,DecisionTree,1,0.9998166819431712,0.9998166819431712,0.0,1.0,1.0
5,real_domain_rank,3,1489,phoneme,sensor_signal,KNN,MLP,0,0.8774999143454277,0.8595496282591565,0.01795028608627125,0.0,0.0
5,real_domain_rank,3,1460,banana,other,SVM,DecisionTree,0,0.9026415094339624,0.8664150943396226,0.03622641509433977,0.0,0.0
5,real_domain_rank,3,44124,kdd_ipums_la_97-small,other,MLP,LogisticRegression,0,0.8706692456192181,0.8317287343251524,0.03894051129406573,0.0,0.0
5,real_domain_rank,3,41146,sylvine,health,MLP,LogisticRegression,0,0.9205684070121952,0.9115914634146344,0.00897694359756085,0.0,1.0
5,real_domain_rank,3,40900,Satellite,image,LogisticRegression,LogisticRegression,1,0.994313725490196,0.994313725490196,0.0,1.0,1.0
5,real_domain_rank,3,44037,rl,biology,DecisionTree,LogisticRegression,0,0.7195171026156941,0.5800804828973842,0.1394366197183099,0.0,0.0
5,real_domain_rank,3,1039,hiva_agnostic,biology,LogisticRegression,LogisticRegression,1,0.95388951837397,0.95388951837397,0.0,1.0,1.0
5,real_domain_rank,3,720,abalone,other,MLP,MLP,1,0.7962667965504397,0.7962667965504397,0.0,1.0,1.0
5,real_domain_rank,3,41156,ada,biology,LogisticRegression,LogisticRegression,1,0.8483256064063249,0.8483256064063249,0.0,1.0,1.0
5,real_domain_rank,3,728,analcatdata_supreme,other,DecisionTree,DecisionTree,1,0.9911156779467508,0.9911156779467508,0.0,1.0,1.0
5,real_domain_rank,3,40497,thyroid-ann,health,DecisionTree,MLP,0,0.997614488731182,0.9814414952483004,0.016172993482881592,0.0,0.0
5,real_domain_rank,3,40670,dna,biology,SVM,SVM,1,0.9595094560611802,0.9595094560611802,0.0,1.0,1.0
5,real_domain_rank,3,40476,thyroid-allhypo,health,LogisticRegression,MLP,0,0.7139285714285715,0.7,0.013928571428571512,0.0,0.0
5,real_domain_rank,3,40478,thyroid-dis,health,LogisticRegression,MLP,0,0.7139285714285715,0.7,0.013928571428571512,0.0,0.0
5,real_domain_rank,3,40477,thyroid-allrep,health,LogisticRegression,MLP,0,0.7139285714285715,0.7,0.013928571428571512,0.0,0.0
5,real_domain_rank,3,40475,thyroid-allhyper,health,LogisticRegression,MLP,0,0.7139285714285715,0.7,0.013928571428571512,0.0,0.0
5,real_domain_rank,3,40474,thyroid-allbp,health,LogisticRegression,MLP,0,0.7139285714285715,0.7,0.013928571428571512,0.0,0.0
5,real_domain_rank,3,42530,Midwest_Survey,social,KNN,LogisticRegression,0,0.3452245857176199,0.2758682022679898,0.06935638344963008,0.0,0.0
5,real_domain_rank,3,1487,ozone-level-8hr,sensor_signal,LogisticRegression,MLP,0,0.9400145005496175,0.9396208028315052,0.00039369771811237353,0.0,1.0
5,real_domain_rank,3,46930,hazelnut-spread-contaminant-detection,biology,MLP,SVM,0,0.9158333333333336,0.8420833333333334,0.0737500000000002,0.0,0.0
5,real_domain_rank,3,46940,Marketing_Campaign,other,LogisticRegression,LogisticRegression,1,0.8816964285714285,0.8816964285714285,0.0,1.0,1.0
5,real_domain_rank,3,46863,Fetal_cardiotocography_dataset,health,DecisionTree,LogisticRegression,0,1.0,1.0,0.0,1.0,1.0
5,real_domain_rank,3,1560,cardiotocography,biology,LogisticRegression,LogisticRegression,1,0.991530516431925,0.991530516431925,0.0,1.0,1.0
5,real_domain_rank,3,914,balloon,other,SVM,DecisionTree,0,0.8390798004987531,0.8345798004987532,0.0044999999999998375,0.0,1.0
5,real_domain_rank,3,44431,jannis_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,MLP,0,0.7325000000000002,0.7044999999999999,0.028000000000000247,0.0,0.0
5,real_domain_rank,3,44460,compass_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,MLP,0,0.681,0.6655,0.01550000000000007,0.0,0.0
5,real_domain_rank,3,44443,covertype_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,LogisticRegression,1,0.776,0.776,0.0,1.0,1.0
5,real_domain_rank,3,44693,Satellite_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,LogisticRegression,0,0.9935,0.9935,0.0,1.0,1.0
5,real_domain_rank,3,44678,sylvine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,LogisticRegression,1,0.909,0.909,0.0,1.0,1.0
5,real_domain_rank,3,44748,guillermo_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,SVM,1,0.578,0.578,0.0,1.0,1.0
5,real_domain_rank,3,44568,ada_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,LogisticRegression,1,0.844,0.844,0.0,1.0,1.0
5,real_domain_rank,3,44558,madeline_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,DecisionTree,1,0.5885,0.5885,0.0,1.0,1.0
5,real_domain_rank,3,44518,fabert_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,SVM,0,0.298,0.2774999999999999,0.020500000000000074,0.0,0.0
5,real_domain_rank,3,44407,phoneme_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,MLP,1,0.8424999999999999,0.8424999999999999,0.0,1.0,1.0
5,real_domain_rank,3,44504,steel-plates-fault_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,DecisionTree,0,0.7460101237643442,0.7305766835396073,0.015433440224736916,0.0,0.0
5,real_domain_rank,3,44621,car_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,DecisionTree,0,0.9872681578286,0.9768501298483706,0.010418027980229394,0.0,0.0
5,real_domain_rank,3,991,car,other,DecisionTree,DecisionTree,1,0.9918974616737872,0.9918974616737872,0.0,1.0,1.0
5,real_domain_rank,3,1462,banknote-authentication,image,SVM,MLP,0,1.0,1.0,0.0,1.0,1.0
5,real_domain_rank,3,41705,ASP-POTASSCO-classification,biology,KNN,LogisticRegression,0,0.4134386878572925,0.3903025949537577,0.0231360929035348,0.0,0.0
5,real_domain_rank,3,897,colleges_aaup,other,MLP,LogisticRegression,0,0.9879347343495632,0.9836317892555868,0.00430294509397644,0.0,1.0
5,real_domain_rank,3,1552,autoUniv-au7-1100,biology,MLP,DecisionTree,0,0.3463636363636364,0.3309090909090909,0.015454545454545499,0.0,0.0
5,real_domain_rank,3,44602,qsar-biodeg_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,MLP,1,0.8739336492890996,0.8739336492890996,0.0,1.0,1.0
5,real_domain_rank,3,46842,maternal_health_risk,health,DecisionTree,LogisticRegression,0,0.8481636833634102,0.6173389260108277,0.23082475735258245,0.0,0.0
5,real_domain_rank,3,910,fri_c1_1000_10,other,MLP,MLP,1,0.885,0.885,0.0,1.0,1.0
5,real_domain_rank,3,1555,autoUniv-au6-1000,biology,SVM,DecisionTree,0,0.24,0.232,0.00799999999999998,0.0,1.0
5,real_domain_rank,3,1547,autoUniv-au1-1000,biology,SVM,SVM,1,0.762,0.762,0.0,1.0,1.0
5,real_domain_rank,3,45557,Mammographic-Mass-Data-Set,health,LogisticRegression,LogisticRegression,1,0.790808506044905,0.790808506044905,0.0,1.0,1.0
5,real_domain_rank,3,311,oil_spill,other,MLP,LogisticRegression,0,0.9679827056547956,0.9636932529297988,0.004289452724996812,0.0,1.0
5,real_domain_rank,3,45939,132,other,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
5,real_domain_rank,3,46667,imdb_genre_prediction,text,LogisticRegression,MLP,0,0.7050000000000001,0.6849999999999999,0.02000000000000013,0.0,0.0
5,real_domain_rank,3,46827,QSAR_Bioconcentration_classification,biology,SVM,LogisticRegression,0,0.6354011579818031,0.6289909015715467,0.0064102564102563875,0.0,1.0
5,real_domain_rank,3,1464,blood-transfusion-service-center,education,MLP,LogisticRegression,0,0.7927695749440715,0.7727069351230426,0.02006263982102896,0.0,0.0
5,real_domain_rank,3,15,breast-w,image,KNN,KNN,1,0.967070914696814,0.967070914696814,0.0,1.0,1.0
5,real_domain_rank,3,41945,ilpd-numeric,health,LogisticRegression,LogisticRegression,1,0.715281461833186,0.715281461833186,0.0,1.0,1.0
5,real_domain_rank,3,1480,ilpd,health,LogisticRegression,LogisticRegression,1,0.715281461833186,0.715281461833186,0.0,1.0,1.0
5,real_domain_rank,3,826,sensory,sensor_signal,MLP,SVM,0,0.675352323838081,0.6285007496251873,0.046851574212893654,0.0,0.0
5,real_domain_rank,3,1510,wdbc,image,LogisticRegression,LogisticRegression,1,0.9736686849868031,0.9736686849868031,0.0,1.0,1.0
5,real_domain_rank,3,1467,climate-model-simulation-crashes,other,SVM,SVM,1,0.9148148148148147,0.9148148148148147,0.0,1.0,1.0
5,real_domain_rank,3,40690,threeOf9,other,SVM,MLP,0,0.9941366837997336,0.976584808680754,0.0175518751189796,0.0,0.0
5,real_domain_rank,3,825,boston_corrected,other,LogisticRegression,DecisionTree,0,0.8695593088720637,0.8042516016307513,0.06530770724131241,0.0,0.0
5,real_domain_rank,3,853,boston,other,MLP,LogisticRegression,0,0.8754222481071636,0.8615608619685498,0.013861386138613874,0.0,0.0
5,real_domain_rank,3,40496,LED-display-domain-7digit,image,LogisticRegression,LogisticRegression,1,0.73,0.73,0.0,1.0,1.0
5,real_domain_rank,3,987,collins,other,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
5,real_domain_rank,3,1100,PopularKids,education,KNN,SVM,0,0.5417324561403509,0.5167324561403509,0.025000000000000022,0.0,0.0
5,real_domain_rank,3,1506,thoracic-surgery,health,SVM,SVM,1,0.851063829787234,0.851063829787234,0.0,1.0,1.0
5,real_domain_rank,3,1498,sa-heart,health,LogisticRegression,LogisticRegression,1,0.7210378681626928,0.7210378681626928,0.0,1.0,1.0
5,real_domain_rank,3,1511,wholesale-customers,social,MLP,MLP,1,0.9181818181818182,0.9181818181818182,0.0,1.0,1.0
5,real_domain_rank,3,46843,Cirrhosis_Patient_Survival_Prediction,health,SVM,DecisionTree,0,0.7296041308089501,0.6269936890418818,0.10261044176706835,0.0,0.0
5,real_domain_rank,3,1508,user-knowledge,education,MLP,SVM,0,0.9158024691358024,0.8860493827160493,0.02975308641975316,0.0,0.0
5,real_domain_rank,3,46847,differentiated_thyroid_cancer_recurrence,health,MLP,MLP,1,0.9346548188653452,0.9346548188653452,0.0,1.0,1.0
5,real_domain_rank,3,1167,pc1_req,other,LogisticRegression,SVM,0,0.684375,0.665625,0.018749999999999933,0.0,0.0
5,real_domain_rank,3,1523,vertebra-column,health,LogisticRegression,MLP,0,0.8516129032258064,0.8193548387096774,0.032258064516129004,0.0,0.0
5,real_domain_rank,3,778,bodyfat,other,DecisionTree,LogisticRegression,0,0.996078431372549,0.9487058823529412,0.04737254901960786,0.0,0.0
5,real_domain_rank,3,911,fri_c2_250_5,other,DecisionTree,DecisionTree,1,0.9,0.9,0.0,1.0,1.0
5,real_domain_rank,3,1495,qualitative-bankruptcy,finance,DecisionTree,SVM,0,0.996,0.996,0.0,1.0,1.0
5,real_domain_rank,3,1412,lungcancer_GSE31210,biology,KNN,DecisionTree,0,0.884927536231884,0.7830917874396135,0.10183574879227053,0.0,0.0
5,real_domain_rank,3,1499,seeds,education,LogisticRegression,LogisticRegression,1,0.9285714285714284,0.9285714285714284,0.0,1.0,1.0
5,real_domain_rank,3,46602,Predicting_Risk_Factors_of_Chronic_Kidney_Disease,health,DecisionTree,SVM,0,1.0,1.0,0.0,1.0,1.0
5,real_domain_rank,4,46070,Stylized_Meta_Album_TEX_DTD_STY_Extended,image,DecisionTree,DecisionTree,1,0.15,0.15,0.0,1.0,1.0
5,real_domain_rank,4,279,meta_stream_intervals.arff,other,DecisionTree,LogisticRegression,0,0.9893499595077864,0.9521743396935378,0.03717561981424855,0.0,0.0
